id;dc_source;dc_title;foi_nrPages;foi_fairiscoreVersions;foi_fairiscore_v2
nl.mnre1045.2e-b.2024.233.doc.1;https://open.overheid.nl/documenten/54dc42aa-0184-4305-86ce-10e8aa18ebd6/file;46100908.Beslisnota bij Beantwoording Kamervragen over de voortgang van de Delta Rhine Corridor;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.93.doc.1;https://open.overheid.nl/documenten/f57ffd9d-fd34-4bd9-8607-cb9dfb1553be/file;Beslisnota_s Verslag EBRD jaarvergadering 2024;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1109.2e-b.2024.338.doc.1;https://open.overheid.nl/documenten/b5a3dade-43c6-4a37-9f84-485d955f255b/file;Beslisnota_s bij Verbetering Erfgoedwet en erfgoedzorg;14.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1058.2e-b.2024.97.doc.1;https://open.overheid.nl/documenten/dpc-93b87d5fd89fb0c3a7ca4c26544134bd9ce814cd/pdf;tk-beslisnota-bij-aanbiedingsbrief-beantwoording-vragen-personeel-dienst-justitiele-inrichtingen-dji-n-a-v-het-commissiedebat-;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1130.2e-b.2024.191.doc.1;https://open.overheid.nl/documenten/dpc-8b85a1e015125e998791d28fceeb98560403eb16/pdf;bijlage-1-onderliggende-beslisnota-kamerbrief-verkenning-beprijzen-watergebruik;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.792.doc.1;https://open.overheid.nl/documenten/899834fe-5668-4d50-b4ce-b42c679e856b/file;Beslisnota bij Kamervragen over het bericht _Meer ziekenhuizen in financi_le problemen_ bedreigt uitvoering Zorgakkoord_;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.433.doc.1;https://open.overheid.nl/documenten/331b2273-3e7d-4cb3-bd22-9da1272d3843/file;Beslisnota bij TK Beantwoording Kamervragen Nieuw Sociaal Contract over het artikel _Veel woningen met _te_ weinig bewoners corp-...-5cf85fb;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.736.doc.1;https://open.overheid.nl/documenten/49852d16-113b-4b78-9673-3e50456c3ba1/file;Beslisnota Afdoening toezeggingen uit het debat van 7 november jl;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1058.2e-b.2024.110.doc.1;https://open.overheid.nl/documenten/dpc-3c089684e4c75609dba20b5c99774f0231d7bf55/pdf;tk-beslisnota-bij-kamerbrief-reactie-wodc-evaluatie-kvm;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.343.doc.1;https://open.overheid.nl/documenten/34d27b69-2bf9-4be6-8307-83c6f8fdf7a9/file;Beslisnota bij Kamervragen over het bericht _Langere reistijden naar ziekenhuis buiten Zoetermeer betekent hogere kans op sterfte babys_;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1130.2e-b.2024.228.doc.1;https://open.overheid.nl/documenten/dpc-a9e623a6c4ec39c396ca3c641a78a27126a5a23c/pdf;bijlage-1-onderliggende-beslisnota-vragen-ek-naar-aanleiding-van-jaarplan-2025-ilt;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1058.2e-b.2024.155.doc.1;https://open.overheid.nl/documenten/dpc-e2a3584d1ecd2d9d6fd54ea9ffef530e657506b1/pdf;tk-beslisnota-bij-kamerbrief-ontwikkelingen-csam-verordening-en-uitvoering-motie-kathmann-cs;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.476.doc.1;https://open.overheid.nl/documenten/8c95fec1-e88b-49e3-b1d4-bc195f04d39a/file;Beslisnota bij Kamervragen suppletoire begroting september 2024 Koninkrijksrelaties;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.306.doc.1;https://open.overheid.nl/documenten/5897194c-b4a6-4d12-939f-7793a4b2d81f/file;Beslisnota bij Kamerbrief over scenario_s om de financiering van onderzoek naar dementie te vergroten;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.84.doc.1;https://open.overheid.nl/documenten/2e8e371f-26b8-49bf-adca-1003a09534f9/file;Beslisnota bij Kamervragen Tseggai en de Hoop _GroenLinks-PvdA_ over woondiscriminatie mbo-ers;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.602.doc.1;https://open.overheid.nl/documenten/25c02482-4f08-44a3-88fd-7d196bac96ab/file;Beslisnota voorstel van rijkswet consulaire bescherming EU-burgers;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.477.doc.1;https://open.overheid.nl/documenten/1be16047-616e-4420-bb37-44d0828ea880/file;96014052.Beslisnota bij Kamerbrief n.a.v. toezegging aan het lid Crone;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.296.doc.1;https://open.overheid.nl/documenten/0795fca4-bee6-4c7b-a7cd-fb3d4a32108a/file;Beslisnota bij Beantwoording vragen over het inzetten van mensen met het syndroom van Down;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.647.doc.1;https://open.overheid.nl/documenten/2fd80cc3-843d-4b47-9cd6-b5dfd6503621/file;Beslisnota bij Kamerbrief inzake rondetafelgesprek AI diplomatie strategie;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1018.2e-b.2024.108.doc.1;https://open.overheid.nl/documenten/0e182783-5360-4180-886a-046ef14a207b/file;2024 07 01 Beslisnota bij aanvullende informatie leveringen militaire goederen aan Oekra_ne;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.432.doc.1;https://open.overheid.nl/documenten/3be76688-a7fc-4830-b598-0365f68aa38c/file;89931904.Beslisnota - verzoek vaste commissie LVVN om afschrift van reactie op brief PAN NL;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.177.doc.1;https://open.overheid.nl/documenten/a38e0aaf-8617-4c1c-b404-3d764661d193/file;58983478.Beslisnota Stand van zaken gebiedsproces Schoonebeek;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.79.doc.1;https://open.overheid.nl/documenten/6f60b7b6-0542-4fe5-a1d2-601a5845b593/file;Beslisnota bij Uitstelbrief antwoorden Kamervragen over quantumproof encryptie;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.132.doc.1;https://open.overheid.nl/documenten/ed621cf7-2c6b-472a-90bf-ebeef0df65f0/file;58790286.Beslisnota bij beantwoording feitelijke vragen Tata Steel;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.436.doc.1;https://open.overheid.nl/documenten/75331712-bc22-426c-b1c8-ff89d3aa04ca/file;Openbaarmaking Beslisnota - Nota navh Verslag EK wetsvoorstel tijdelijke regeling alleenverdienersproblematiek_Geredigeerd;4.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1130.2e-b.2024.290.doc.1;https://open.overheid.nl/documenten/dpc-09f7eaeb4170ddbc022c1bdbcc570c2ea57cd0f2/pdf;bijlage-1-onderliggende-beslisnota-decemberbrief-2024;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.473.doc.1;https://open.overheid.nl/documenten/fbe10e45-dc66-4019-b56e-09612934a252/file;Openbaarmaking Beslisnota Beantwoording EK-Kamervragen over voortgang van de transitie pensioenen en de kabinetsreactie_Geredigeerd;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1130.2e-b.2024.5.doc.1;https://open.overheid.nl/documenten/dpc-5c9c5b961dc9e686daf086a20cbd45c2e709f5a4/pdf;bijlage-1-onderliggende-beslisnota-bij-kamerbrief-reactie-op-moties-inz-onderzoeken-wet-belemmeringen-oprichting-prov-vervoersbe-...-8e06ca7;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.801.doc.1;https://open.overheid.nl/documenten/91c674f0-b1fd-418b-b003-cf41cc950988/file;Beslisnota bij Kamerbrief over Najaarsbrief Sport en Bewegen 2024;8.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1058.2e-b.2024.211.doc.1;https://open.overheid.nl/documenten/dpc-32e5cf7431a59164c8d237c03d515bbb212eb02e/pdf;tk-beslisnota-bij-akkoord-kamerbrief-informeren-kabinetsbesluit-oprichting-interdepartementale-taskforce-internationale-migratie;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.437.doc.1;https://open.overheid.nl/documenten/3391acd2-e563-4d99-bb03-5f639ea9ff8e/file;Beslisnota_s NvW Wetsvoorstel plan van aanpak witwassen;10.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.14.doc.1;https://open.overheid.nl/documenten/dpc-f3a7cfe0ea0621982d00f4d17ffbb710f9a204ed/pdf;bijlage-1-onderliggende-beslisnota-bij-handhavingsrapportages-schiphol-maastricht-aachen-airport-rotterdam-the-hague-airport-en--...-90cf952;4.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.493.doc.1;https://open.overheid.nl/documenten/96de2ee8-b9ea-46e0-be96-9cf3b90dd7e5/file;Beslisnota bij Kamerbrief over Verzoek tot ontheffing t.b.v. pilotstudie Vermindering van afval bij ziekenhuisgeneesmiddelen;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.844.doc.1;https://open.overheid.nl/documenten/88d5522a-c9e1-419c-acdf-6bc4a9fb19d4/file;Beslisnota bij Kamervragen over de onmiddellijke vacaturestop vanwege miljoenenbezuinigingen en concurrentie van zelfstandige behandelklinieken bij het OLVG;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.472.doc.1;https://open.overheid.nl/documenten/0a13a75d-da32-46f8-ae73-9d1fed1af310/file;Beslisnota_s Toezegging inzake het voorzien van een planning voor het verstrekken van de ouderdossiers;4.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.51.doc.1;https://open.overheid.nl/documenten/dpc-cc27355e62c4c25aac4d1640fbfa9f919dbaedd5/pdf;bijlage-1-beslisnota-kamerbrief-afsluitbeleid-drinkwater;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1130.2e-b.2024.129.doc.1;https://open.overheid.nl/documenten/dpc-a4f70c10fbd9a3f3e77388c56ef1894d7c5865d3/pdf;bijlage-1-onderliggende-beslisnota-kamervragen-van-kent-over-terugbetalen-van-statiegeld-door-supermarkten;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1182.2e-b.2024.128.doc.1;https://open.overheid.nl/documenten/aa0b1eb4-33e5-42d6-b7b7-f2824ea836d9/file;96128747.Beslisnota Resultaten SCE 2024 en openstelling 2025;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.503.doc.1;https://open.overheid.nl/documenten/0ec5a8ec-84b6-4425-aece-9153776324f3/file;Beslisnota bij Kamerbrief inzake additionele humanitaire bijdrage Gaza;5.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1018.2e-b.2024.209.doc.1;https://open.overheid.nl/documenten/4b36979d-c73a-4541-a177-25e40556f167/file;2024 11 18 Beslisnota bij Beantwoording schriftelijke vragen over de Raad Buitenlandse Zaken met de ministers van Defensie 19 november 2024;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1013.2e-b.2024.546.doc.1;https://open.overheid.nl/documenten/780d6895-f514-451c-90a7-17b94b8964d2/file;Beslisnota bij Beantwoording vragen over de toespraak van Eurocommissaris Wopke Hoekstra op de TU Eindhoven op 2 september 2024;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1018.2e-b.2024.88.doc.1;https://open.overheid.nl/documenten/41efcaf3-bd21-4e3a-84f6-6d788889fea5/file;2024 09 20 Beslisnota bij Beantwoording SV Van Houwelingen _FvD_ over opblazen Nord Stream;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.197.doc.1;https://open.overheid.nl/documenten/78c859d8-0000-466f-b300-5df3930ef679/file;Beslisnota bij Kamerbrief inzake advies Internationaal Gerechtshof optreden Isra_l in de bezette Palestijnse Gebieden;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.637.doc.1;https://open.overheid.nl/documenten/775d40d4-b750-40c8-bb6b-0a813a794f8a/file;Beslisnota bij Kamerbrief Besluitvorming risicovereveningsmodel 2025;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.596.doc.1;https://open.overheid.nl/documenten/13c5587e-97f1-4fbd-87b5-096f6142f568/file;Beslisnota bij Kamerbrief toezegging proces medeoverheden voorjaarsbesluitvorming;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1109.2e-b.2024.161.doc.1;https://open.overheid.nl/documenten/dpc-a6d04168dc1ac309cdc68b0b751d0809e069a91c/pdf;beslisnota;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.693.doc.1;https://open.overheid.nl/documenten/dd3e552a-f8fc-46f5-be81-9c06043b02fd/file;Beslisnota bij Uitstelbrief Kamervragen SP _lid Dijk_ over de deelneming Schiphol Group;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.147.doc.1;https://open.overheid.nl/documenten/cf3da25c-ace2-4d00-92f6-cb83a2099c6e/file;Beslisnota bij uitkomsten tweede deel zesde tranche van de Woningbouwimpuls;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.242.doc.1;https://open.overheid.nl/documenten/464e18e3-67a9-4fcd-8e62-b9f31a676539/file;Beslisnota_s Onderzoek vertraagde invoering accijnsrichtlijn;6.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.672.doc.1;https://open.overheid.nl/documenten/2d678be1-0808-483c-88fe-f5c714da0a01/file;Beslisnota bij Kamervragen over het bericht Het OM kan criminaliteit in de zorg niet meer aan Er wordt jaarlijks voor 10 miljard gefraudeerd;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.124.doc.1;https://open.overheid.nl/documenten/dpc-0bc8c12c9c0a049c580cd748d9abbaba653df29d/pdf;beslisnota-bij-aanbieding-werkprogramma-awti-2025;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.207.doc.1;https://open.overheid.nl/documenten/6771668e-ef0d-499d-a804-466e1d924837/file;Beslisnota bij evaluatie reisaftrek OV;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.102.doc.1;https://open.overheid.nl/documenten/2d273c12-77ac-4fc2-9dc9-ca683065edec/file;Beslisnota bij Nota naar aanleiding van het tweede verslag over de Tijdelijke wet cyberonderzoeken;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.103.doc.1;https://open.overheid.nl/documenten/c870f32e-f3ef-421c-895d-d801d9364372/file;46044640.Beslisnota bij Beantwoording vragen commissie LNV over vrijstelling Raptol en Curatio;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.376.doc.1;https://open.overheid.nl/documenten/9772e94e-e270-4b70-ae6d-63514f74bc7a/file;Beslisnota bij Kamerbrief inzake beantwoording nadere vragen over ernstige en systematische schendingen van de mensenrechten in Iran;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.146.doc.1;https://open.overheid.nl/documenten/6a8c1c5b-4234-47b7-b25b-46985e62cd57/file;52880311.Beslisnota-Beantwoording schriftelijk overleg Landbouw- en Visserijraad 29 april;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.333.doc.1;https://open.overheid.nl/documenten/d6368923-f973-4173-ae36-6fb5d032320f/file;Beslisnota bij Kamerbrief inzake uitstel beantwoording schriftelijke vragen over _be_nvloeding van de Eritrese diaspora door de Eritrese regering_;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1171.2e-b.2024.59.doc.1;https://open.overheid.nl/documenten/16780b6b-d40a-4315-affb-b6de0404191a/file;Beslisnota bij Kamerbrief Kabinetsreactie op rapport _Als je je huis moet verlaten_;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.32.doc.1;https://open.overheid.nl/documenten/bc6f9894-795d-4ae5-a2e2-48cc7306ea28/file;Beslisnota bij Kamerbrief over Aanbieding Voortgangsrapportage II - Passende zorg voor fysiotherapie en oefentherapie;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.396.doc.1;https://open.overheid.nl/documenten/6240e2ff-60d1-4116-a0c9-a5b96a5cc992/file;52169016.Openbare beslisnota Kwartaalrapportage EU-wetgevingsonderhandelingen en EU-raadplegingen Q4 2023;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1025.2e-b.2024.77.doc.1;https://open.overheid.nl/documenten/56327440-61d8-4eb1-a7f0-8b42af3be3d9/file;Beslisnota bij Kamerbrief over Aanbieding advies NZa Normering bij tariefstelling door de NZa;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.73.doc.1;https://open.overheid.nl/documenten/1e3674cb-b80f-486c-a0ca-a910d0bc60f3/file;45360599.Beslisnota Kamerbrief raming GTS gasjaar 2024-2025;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.145.doc.1;https://open.overheid.nl/documenten/3921a1ed-0089-4620-b5c9-7ac32ef06eed/file;2 Openbaarmaking Beslisnota_s - Wetsvoorstel verlenging pensioentransitie_Geredigeerd;13.0;"{""v1"": 3, ""v2"": 3}";3
nl.mnre1073.2e-b.2024.243.doc.1;https://open.overheid.nl/documenten/d2c65ed2-7b23-4dc2-af48-b0546dccd9d9/file;Openbaarmaking Beslisnota - Tussentijds advies regeringscommissaris transitie pensioenen_Geredigeerd;4.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1045.2e-b.2024.36.doc.1;https://open.overheid.nl/documenten/ebc75341-c31b-46e3-ae34-28367f73cd89/file;44360492.Beslisnota - Nota naar aanleiding van het verslag wetsvoorstel be_indiging gaswinning Groningenveld;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1182.2e-b.2024.65.doc.1;https://open.overheid.nl/documenten/f2e7d2a1-0667-4ddb-b8d5-65eb66229a08/file;89125950.TK-beslisnota - Verslag Energieraad 15 oktober 2024;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1073.2e-b.2024.206.doc.1;https://open.overheid.nl/documenten/1150c96d-062a-4de0-9746-79f59c9eda7a/file;Openbaarmaking Beslisnota - Verzamelbrief Instrumentarium aanpak arbeidsmisstanden_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1182.2e-b.2024.98.doc.1;https://open.overheid.nl/documenten/a735e755-1a6a-4fb6-a352-aba52f977ff5/file;94349137.Beslisnota Kamerbrief appreciatie rapport onafhankelijk bestuurlijk aanjager slim met stroom;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1090.2e-b.2024.143.doc.1;https://open.overheid.nl/documenten/b980208f-8c3b-432a-a979-86ff13d05b5e/file;Gelakte nota_s Kabinetsreactie opheffen handhavingsmoratorium;11.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.246.doc.1;https://open.overheid.nl/documenten/4b7edb12-7693-49d5-bed0-7a2d79b8c178/file;Beslisnota bij Kamerbrief stand van zaken conceptregeling versterking duurzaam verdienvermogen ACS en BES;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.592.doc.1;https://open.overheid.nl/documenten/8f73d253-7bf8-442c-8d37-9496ac5cae78/file;Beslisnota-Vragen PvdD EK over suppletoire begroting september 2024 FIN - Nota naar aanleiding van het verslag;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1109.2e-b.2024.260.doc.1;https://open.overheid.nl/documenten/dpc-6ec6274d6e7ac31d5a39983d9305479e7146d23c/pdf;beslisnota-bij-voorhang-subsidieregeling-school-en-omgeving-2025-2028;5.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.697.doc.1;https://open.overheid.nl/documenten/5a3849dd-a348-4939-8c92-06c9bde20a2b/file;Beslisnota bij Aanbieding nota van wijziging en nota naar aanleiding van het verslag Wet kwaliteitsbevordering uitvoering verkiezingsproces _Wkuv_;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.536.doc.1;https://open.overheid.nl/documenten/6b967f50-53e9-422c-8fc8-ee4ad431f3ad/file;Beslisnota bij Kamervragen over miljarden euro_s aan junkfoodadvertenties;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.203.doc.1;https://open.overheid.nl/documenten/7ac8ab91-9199-42ba-8948-837f904b8540/file;Beslisnota bij Kamerbrief Afdoening toezegging Dittrich;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.106.doc.1;https://open.overheid.nl/documenten/e7c7e845-1756-4b87-a551-69ec8ec1e4de/file;Beslisnota Kamerbrief vierde aanvullende Europese begroting en Raadspositie Europese jaarbegroting 2025;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1109.2e-b.2024.225.doc.1;https://open.overheid.nl/documenten/dpc-3a595643fa24852891ed8e2806e5393195cc4382/pdf;beslisnota-bij-antwoord-op-schriftelijke-vragen-van-het-lid-van-zanten-bbb-over-journalistieke-integriteit-en-onpartijdigheid-va-...-adb4dac;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.573.doc.1;https://open.overheid.nl/documenten/4d6bd44f-4cf4-4231-890b-c283ba85301d/file;Beslisnota bij Kamerbrief over Beleidsreactie GR-advies Fibromyalgie;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.112.doc.2;https://open.overheid.nl/documenten/dpc-18cfdc6130cd1eb3bcf40c93b692b1e962ed978b/pdf;bundel;6.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.202.doc.1;https://open.overheid.nl/documenten/fb4a77ca-6f12-4a71-8c71-bfe1379d6564/file;59026262.Beslisnota appreciatie Motie Van Hijum inzake verantwoordingsdebat 2023;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.87.doc.1;https://open.overheid.nl/documenten/dpc-9df89c3614a1d6982d1f9dd638b5421a5b5f620e/pdf;beslisnota-bij-reactie-op-verzoek-over-motie-van-zanten-bbb-over-het-laten-voortbestaan-van-gespecialiseerd-onderwijs-op-eigen-locaties;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.247.doc.1;https://open.overheid.nl/documenten/a0931ac1-340b-4f90-8784-ee9c6f80c2cc/file;58821148.Beslisnota bij Beantwoording vragen van de leden Podt en Bamenga over het bericht Kabinet versoepelde exclusief voor Sc-...-63d8c9b;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.403.doc.1;https://open.overheid.nl/documenten/596a4f56-b0a4-4530-adf1-4b233bf88bb9/file;45307939.Beslisnota Kamerbrief voortgang maatwerkafspraken verduurzaming industrie;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1045.2e-b.2024.446.doc.1;https://open.overheid.nl/documenten/20c24d13-7fc7-4e16-ae5a-dc4339039383/file;45999733.Beslisnota Kabinetsreactie op het Rli-advies Samen Werken;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1073.2e-b.2024.142.doc.1;https://open.overheid.nl/documenten/40744f85-5b9d-45f3-91ee-c5b1e8377077/file;Openbaarmaking beslisnota vijfde AOW-monitor_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.1.doc.1;https://open.overheid.nl/documenten/0f490d00-6904-400a-b5cd-812869285ec5/file;Beslisnota Aanbiedingsbrief bij Antwoorden op Kamervragen over brief 19 december 2023 aan Provinciale Regietafel _PRT_ Noord-Holland;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.107.doc.1;https://open.overheid.nl/documenten/a193b3c3-ff7a-4d7c-b026-f4b7588c5bc4/file;Openbaarmaking beslisnota - Beantwoording Kamervragen over het meenemen van de AOW-uitkering naar het buitenland;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1130.2e-b.2024.335.doc.1;https://open.overheid.nl/documenten/dpc-32ea8d253d2ef1b582d0998474bd68f1441c9393/pdf;onderliggende-beslisnota-uitstelbrief-beantwoording-kamervragen-kostic;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.825.doc.1;https://open.overheid.nl/documenten/1ac29cd6-0251-4719-a26c-208c772779a0/file;Beslisnota bij Kamerbrief naar aanleiding van moties en beantwoording inbreng SO inzake het afschaffen van de kilometerregistratie voor het Valysvervoer;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1130.2e-b.2024.30.doc.1;https://open.overheid.nl/documenten/dpc-06239bd3f8ff67417e974892ae32428b11c19065/pdf;bijlage-1-onderliggende-beslisnota-nationale-typegoedkeuring-mobiele;4.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.413.doc.1;https://open.overheid.nl/documenten/55bfd54e-ace6-4fb1-978c-800204531ffd/file;Beslisnota_s Kamerbrief evaluatierapport CDFD;4.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.148.doc.1;https://open.overheid.nl/documenten/dpc-400b6b4dd48bd3ec61f56926ce84aee51a5f2059/pdf;bijlage-1-onderliggende-beslisnota-negende-voortgangsbrief-programma-omgeving-luchthaven-schiphol;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.382.doc.1;https://open.overheid.nl/documenten/7ba756ad-d135-4367-a6a0-8e6bc2be6460/file;Beslisnota Kamerbrief bij Voortgangsrapportage Programma Versnelling Verduurzaming Gebouwde Omgeving _PVGO_ 2024;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.860.doc.1;https://open.overheid.nl/documenten/a2cd9cef-4802-46fa-8fef-16db74d12411/file;Beslisnota bij Kamerbrief over Bezuiniging subsidieregeling medisch noodzakelijke zorg aan onverzekerden;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1018.2e-b.2024.5.doc.1;https://open.overheid.nl/documenten/9c86e2ca-03b9-4f87-8df7-56a5af348f7a/file;2024 01 22 Beslisnota Kamerbrief beantwoording SV over de voortgang van het dienjaar;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1130.2e-b.2024.75.doc.1;https://open.overheid.nl/documenten/dpc-2cc8f97bc0a038189524f0975f5c3dfbd6fc8796/pdf;beslisnota-beantwoording-kamervragen-ce-delft;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.456.doc.1;https://open.overheid.nl/documenten/1c964173-4c88-4477-8df4-3d52760712d0/file;Beslisnota Versturing Kamerbrief DVO SGH;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.527.doc.1;https://open.overheid.nl/documenten/c7c1ed3a-83fb-4c6c-a276-35d08ede1cd3/file;Beslisnota bij Kamerbrief inzake geannoteerde agenda Europese Raad 17 en 18 oktober 2024;1.0;"{""v1"": 2, ""v2"": 2}";2
